t,usage_usec,nr_periods,nr_throttled,throttled_usec
289.73,259285478,27084,8543,389644053
290.73,259383683,27095,8543,389644053
291.74,259502567,27105,8543,389644053
292.79,259607020,27115,8543,389644053
293.79,259727111,27125,8543,389644053
294.80,259848132,27135,8543,389644053
295.81,259936462,27145,8543,389644053
296.81,260021639,27155,8543,389644053
297.87,260121109,27166,8543,389644053
298.89,260221373,27176,8543,389644053
299.98,260327607,27187,8543,389644053
301.04,260426424,27198,8543,389644053
302.04,260525310,27208,8543,389644053
303.05,260627841,27218,8543,389644053
304.06,260722930,27228,8543,389644053
305.07,260833959,27238,8543,389644053
306.08,260966131,27248,8547,389870435
307.08,261049218,27258,8547,389870435
308.09,261141658,27268,8547,389870435
309.09,261239847,27278,8547,389870435
310.10,261338356,27288,8547,389870435
311.10,261435129,27298,8547,389870435
312.12,261536965,27308,8547,389870435
313.12,261634784,27318,8547,389870435
314.12,261729361,27328,8547,389870435
315.13,261822230,27338,8547,389870435
316.13,261922038,27349,8547,389870435
317.14,262014094,27359,8547,389870435
318.14,262092621,27369,8547,389870435
319.15,262206805,27379,8547,389870435
320.16,262302152,27389,8547,389870435
321.16,262412991,27399,8548,389948591
322.17,262518273,27409,8551,390134893
323.17,262609746,27419,8551,390134893
324.18,262706044,27429,8551,390134893
325.20,262804431,27439,8551,390134893
326.20,262899922,27449,8551,390134893
327.21,262992614,27459,8551,390134893
328.22,263082389,27469,8551,390134893
329.22,263148405,27479,8551,390134893
330.23,263268367,27490,8551,390134893
331.24,263379374,27500,8551,390134893
332.25,263484409,27510,8551,390134893
333.26,263582176,27520,8551,390134893
334.27,263675847,27530,8551,390134893
335.28,263774340,27540,8551,390134893
336.28,263870801,27550,8551,390134893
337.29,263970191,27560,8551,390134893
338.30,264064112,27570,8551,390134893
339.31,264164962,27580,8551,390134893
340.31,264251393,27590,8552,390145829
341.33,264294907,27596,8555,390371323
342.33,264295590,27598,8555,390371323
