t,usage_usec,nr_periods,nr_throttled,throttled_usec
0.00,14483433,0,0,0
1.08,14484714,0,0,0
2.08,14486279,0,0,0
3.09,14487384,0,0,0
4.11,14488994,0,0,0
5.12,14493372,0,0,0
6.12,14494449,0,0,0
7.13,14495519,0,0,0
8.14,14497102,0,0,0
9.14,14507831,0,0,0
10.15,14512794,0,0,0
11.15,14524244,0,0,0
12.16,14525604,0,0,0
13.17,14526570,0,0,0
14.17,14527704,0,0,0
15.18,14529240,0,0,0
16.19,14534208,0,0,0
17.19,14535077,0,0,0
18.20,14536203,0,0,0
19.20,14537088,0,0,0
20.21,14537955,0,0,0
21.21,14544427,0,0,0
22.22,14547480,0,0,0
23.22,14548568,0,0,0
24.22,14549568,0,0,0
25.23,14550597,0,0,0
26.24,14552044,0,0,0
27.24,14560153,0,0,0
28.24,14561494,0,0,0
29.25,14562507,0,0,0
30.25,14563571,0,0,0
31.25,14564443,0,0,0
32.26,14571959,0,0,0
33.26,14573364,0,0,0
34.27,14574548,0,0,0
35.27,14575682,0,0,0
36.27,14577302,0,0,0
37.28,14578943,0,0,0
38.28,14583472,0,0,0
39.29,14584340,0,0,0
40.29,14585243,0,0,0
41.29,14586162,0,0,0
42.30,14587607,0,0,0
43.30,14594780,0,0,0
44.31,14596109,0,0,0
45.31,14597039,0,0,0
46.31,14598133,0,0,0
47.32,14599213,0,0,0
48.32,14600652,0,0,0
49.33,14605006,0,0,0
50.33,14606011,0,0,0
51.33,14606954,0,0,0
52.34,14608433,0,0,0
53.34,14609400,0,0,0
54.35,14617336,0,0,0
55.35,14618526,0,0,0
56.35,14619442,0,0,0
57.36,14620409,0,0,0
58.36,14621883,0,0,0
59.37,14623245,0,0,0
60.38,14628080,0,0,0
61.38,14629034,0,0,0
62.38,14630591,0,0,0
63.39,14631558,0,0,0
64.40,14632556,0,0,0
65.40,14640105,0,0,0
66.41,14641325,0,0,0
67.41,14642457,0,0,0
68.41,14647616,0,0,0
69.42,14648943,0,0,0
70.43,14650554,0,0,0
71.43,14654774,0,0,0
72.44,14656264,0,0,0
73.44,14657225,0,0,0
74.45,14658424,0,0,0
75.45,14659463,0,0,0
76.46,14668074,0,0,0
77.47,14669363,0,0,0
78.47,14670430,0,0,0
79.47,14671505,0,0,0
80.48,14672715,0,0,0
81.49,14674057,0,0,0
82.49,14682975,0,0,0
83.49,14684015,0,0,0
84.50,14685019,0,0,0
85.51,14685934,0,0,0
86.51,14686879,0,0,0
87.52,14695275,0,0,0
88.52,14696418,0,0,0
89.53,14697420,0,0,0
90.54,14698493,0,0,0
91.54,14699651,0,0,0
92.55,14701240,0,0,0
93.55,14705489,0,0,0
94.56,14706533,0,0,0
95.56,14707354,0,0,0
96.57,14708309,0,0,0
97.58,14709343,0,0,0
98.58,14718277,0,0,0
99.59,14719292,0,0,0
100.59,14720201,0,0,0
101.60,14721093,0,0,0
102.60,14722581,0,0,0
103.61,14723975,0,0,0
104.61,14728267,0,0,0
105.61,14729227,0,0,0
106.63,14730196,0,0,0
107.63,14731291,0,0,0
108.65,14732490,0,0,0
109.65,14740395,0,0,0
110.66,14741328,0,0,0
111.66,14742297,0,0,0
112.67,14743598,0,0,0
113.67,14744760,0,0,0
114.67,14746189,0,0,0
115.68,14750216,0,0,0
116.68,14751066,0,0,0
117.69,14752133,0,0,0
118.70,14753188,0,0,0
119.70,14754335,0,0,0
120.71,14762348,0,0,0
121.71,14763328,0,0,0
122.72,14764900,0,0,0
123.72,14765715,0,0,0
124.73,14767046,0,0,0
125.74,14768553,0,0,0
126.74,14773004,0,0,0
127.75,14774122,0,0,0
128.76,14778070,0,0,0
129.76,14779322,0,0,0
130.77,14780377,0,0,0
131.78,14787968,0,0,0
132.78,14789411,0,0,0
133.79,14790503,0,0,0
134.79,14791556,0,0,0
135.80,14792732,0,0,0
136.80,14794356,0,0,0
137.81,14803189,0,0,0
138.81,14804228,0,0,0
139.82,14805143,0,0,0
140.83,14806118,0,0,0
141.83,14807333,0,0,0
142.84,14815383,0,0,0
143.85,14816309,0,0,0
144.85,14817487,0,0,0
145.85,14818460,0,0,0
146.86,14819572,0,0,0
147.86,14822460,0,0,0
148.88,14825060,0,0,0
149.88,14826197,0,0,0
150.89,14827228,0,0,0
151.89,14828379,0,0,0
152.89,14829907,0,0,0
153.90,14838467,0,0,0
154.90,14839497,0,0,0
155.91,14840467,0,0,0
156.91,14841404,0,0,0
157.92,14842829,0,0,0
158.92,14847178,0,0,0
159.93,14848436,0,0,0
160.93,14849335,0,0,0
161.93,14850420,0,0,0
162.94,14851838,0,0,0
163.94,14853001,0,0,0
164.94,14860884,0,0,0
165.95,14861821,0,0,0
166.95,14862905,0,0,0
167.95,14864015,0,0,0
168.96,14865067,0,0,0
169.96,14869928,0,0,0
170.97,14871105,0,0,0
171.97,14872150,0,0,0
172.97,14873657,0,0,0
173.98,14874740,0,0,0
174.98,14876909,0,0,0
175.99,14883221,0,0,0
176.99,14884270,0,0,0
178.00,14885627,0,0,0
179.01,14886760,0,0,0
180.01,14887733,0,0,0
181.01,14892430,0,0,0
182.03,14893794,0,0,0
183.04,14895287,0,0,0
184.05,14896321,0,0,0
185.06,14897333,0,0,0
186.06,14901434,0,0,0
187.07,14906018,0,0,0
188.07,14907074,0,0,0
189.07,14910516,0,0,0
190.08,14911673,0,0,0
191.08,14912779,0,0,0
192.09,14923219,0,0,0
193.10,14924759,0,0,0
194.11,14925855,0,0,0
195.11,14926861,0,0,0
196.13,14927956,0,0,0
197.14,14933286,0,0,0
198.15,14938512,0,0,0
199.16,14939970,0,0,0
200.17,14940944,0,0,0
201.18,14942228,0,0,0
202.18,14943252,0,0,0
203.19,14948262,0,0,0
204.20,14949224,0,0,0
205.21,14950250,0,0,0
206.21,14951404,0,0,0
207.21,14952373,0,0,0
208.22,14958486,0,0,0
209.23,14963446,0,0,0
210.23,14964536,0,0,0
211.23,14965738,0,0,0
212.24,14966935,0,0,0
213.24,14968654,0,0,0
214.25,14973119,0,0,0
215.26,14974140,0,0,0
216.27,14975098,0,0,0
217.28,14976109,0,0,0
218.29,14977374,0,0,0
219.30,14982388,0,0,0
220.31,14987214,0,0,0
221.31,14988275,0,0,0
222.32,14989409,0,0,0
223.32,14991118,0,0,0
224.33,14992601,0,0,0
225.33,14996825,0,0,0
226.34,14997874,0,0,0
227.35,14998843,0,0,0
228.36,14999959,0,0,0
229.38,15001015,0,0,0
230.38,15005873,0,0,0
231.39,15010653,0,0,0
232.40,15011592,0,0,0
233.41,15013009,0,0,0
234.42,15014277,0,0,0
235.43,15015614,0,0,0
236.43,15019802,0,0,0
237.43,15020757,0,0,0
238.44,15022122,0,0,0
239.45,15023209,0,0,0
240.45,15024430,0,0,0
241.46,15029095,0,0,0
242.47,15033535,0,0,0
243.48,15035124,0,0,0
244.48,15036351,0,0,0
245.49,15037588,0,0,0
246.49,15039300,0,0,0
247.50,15048185,0,0,0
248.51,15051566,0,0,0
249.51,15052794,0,0,0
250.52,15053960,0,0,0
251.52,15055117,0,0,0
252.53,15061287,0,0,0
253.53,15066436,0,0,0
254.54,15067604,0,0,0
255.55,15068749,0,0,0
256.55,15069994,0,0,0
257.55,15071424,0,0,0
258.56,15076581,0,0,0
259.56,15077681,0,0,0
260.57,15078743,0,0,0
261.57,15079755,0,0,0
262.57,15080888,0,0,0
263.58,15090605,0,0,0
264.58,15092035,0,0,0
265.59,15093048,0,0,0
266.59,15094016,0,0,0
267.59,15095271,0,0,0
268.60,15096845,0,0,0
269.60,15101172,0,0,0
270.61,15102386,0,0,0
271.62,15103426,0,0,0
272.62,15104427,0,0,0
273.63,15105924,0,0,0
274.63,15113708,0,0,0
275.64,15114986,0,0,0
276.64,15116051,0,0,0
277.65,15117157,0,0,0
278.65,15118387,0,0,0
279.66,15119803,0,0,0
280.67,15124351,0,0,0
281.68,15125358,0,0,0
282.69,15126532,0,0,0
283.69,15128084,0,0,0
284.69,15129133,0,0,0
285.70,15140318,0,0,0
286.71,15141499,0,0,0
287.72,15142673,0,0,0
288.72,15143579,0,0,0
289.73,15145065,0,0,0
290.73,15146568,0,0,0
291.74,15151006,0,0,0
292.79,15152013,0,0,0
293.79,15153563,0,0,0
294.80,15154707,0,0,0
295.81,15157041,0,0,0
296.81,15164380,0,0,0
297.87,15165957,0,0,0
298.89,15166997,0,0,0
299.98,15168220,0,0,0
301.04,15169366,0,0,0
302.04,15171122,0,0,0
303.05,15181108,0,0,0
304.06,15182144,0,0,0
305.07,15183226,0,0,0
306.08,15184305,0,0,0
307.08,15189304,0,0,0
308.09,15193636,0,0,0
309.09,15197108,0,0,0
310.10,15198286,0,0,0
311.10,15199333,0,0,0
312.12,15200353,0,0,0
313.12,15202222,0,0,0
314.12,15206451,0,0,0
315.13,15207560,0,0,0
316.13,15208476,0,0,0
317.14,15209513,0,0,0
318.14,15214834,0,0,0
319.15,15219263,0,0,0
320.16,15220226,0,0,0
321.16,15221132,0,0,0
322.17,15222368,0,0,0
323.17,15223882,0,0,0
324.18,15228672,0,0,0
325.20,15229946,0,0,0
326.20,15231034,0,0,0
327.21,15231963,0,0,0
328.22,15233249,0,0,0
329.22,15237716,0,0,0
330.23,15242202,0,0,0
331.24,15243203,0,0,0
332.25,15244217,0,0,0
333.26,15245608,0,0,0
334.27,15246796,0,0,0
335.28,15251367,0,0,0
336.28,15252334,0,0,0
337.29,15253242,0,0,0
338.30,15254410,0,0,0
339.31,15255375,0,0,0
340.31,15260441,0,0,0
341.33,15265654,0,0,0
342.33,15266933,0,0,0
