t,usage_usec,nr_periods,nr_throttled,throttled_usec
198.86,8067900,0,0,0
199.86,8069059,0,0,0
200.86,8070141,0,0,0
201.86,8071545,0,0,0
202.86,8079835,0,0,0
203.86,8081389,0,0,0
204.87,8082890,0,0,0
205.87,8084044,0,0,0
206.87,8085082,0,0,0
207.87,8086431,0,0,0
208.87,8090941,0,0,0
209.87,8092140,0,0,0
210.87,8093102,0,0,0
211.87,8094325,0,0,0
212.87,8095345,0,0,0
213.87,8103296,0,0,0
214.88,8104894,0,0,0
215.88,8106907,0,0,0
216.88,8107829,0,0,0
217.88,8109320,0,0,0
218.88,8110313,0,0,0
219.88,8114759,0,0,0
220.88,8115771,0,0,0
221.89,8117247,0,0,0
222.89,8118302,0,0,0
223.89,8119201,0,0,0
224.89,8123806,0,0,0
225.90,8128602,0,0,0
226.90,8129983,0,0,0
227.90,8131525,0,0,0
228.90,8132526,0,0,0
229.90,8133620,0,0,0
230.90,8138050,0,0,0
231.90,8139117,0,0,0
232.91,8140189,0,0,0
233.91,8141260,0,0,0
234.91,8142246,0,0,0
235.91,8147053,0,0,0
236.92,8157501,0,0,0
237.92,8159445,0,0,0
238.92,8160427,0,0,0
239.92,8161388,0,0,0
240.93,8162341,0,0,0
241.93,8166981,0,0,0
242.93,8168175,0,0,0
243.93,8169066,0,0,0
244.93,8170049,0,0,0
245.93,8171092,0,0,0
246.93,8179837,0,0,0
247.94,8181833,0,0,0
248.94,8183344,0,0,0
249.94,8184402,0,0,0
250.94,8185422,0,0,0
251.94,8186753,0,0,0
252.94,8194735,0,0,0
253.94,8196009,0,0,0
254.94,8197003,0,0,0
255.94,8198004,0,0,0
256.95,8199036,0,0,0
257.95,8205615,0,0,0
258.95,8210387,0,0,0
259.99,8211842,0,0,0
261.00,8212985,0,0,0
262.10,8214397,0,0,0
263.19,8215589,0,0,0
264.26,8219793,0,0,0
265.30,8220991,0,0,0
266.30,8222118,0,0,0
267.30,8223322,0,0,0
268.30,8227483,0,0,0
269.30,8233804,0,0,0
270.30,8235269,0,0,0
271.31,8236856,0,0,0
272.31,8237983,0,0,0
273.31,8239090,0,0,0
274.31,8240118,0,0,0
275.32,8244603,0,0,0
276.33,8245730,0,0,0
277.33,8246714,0,0,0
278.33,8248289,0,0,0
279.33,8251829,0,0,0
280.33,8257529,0,0,0
281.33,8258885,0,0,0
282.34,8260663,0,0,0
283.34,8261665,0,0,0
284.36,8262770,0,0,0
285.37,8263844,0,0,0
286.38,8268028,0,0,0
287.39,8269429,0,0,0
288.41,8270446,0,0,0
289.41,8271487,0,0,0
290.42,8276451,0,0,0
291.43,8287700,0,0,0
292.43,8289088,0,0,0
293.43,8290612,0,0,0
294.44,8291877,0,0,0
295.44,8292814,0,0,0
296.44,8293818,0,0,0
297.44,8298489,0,0,0
298.44,8299725,0,0,0
299.44,8300822,0,0,0
300.44,8301843,0,0,0
301.44,8307052,0,0,0
302.45,8312083,0,0,0
303.45,8313436,0,0,0
304.45,8315000,0,0,0
305.45,8315994,0,0,0
306.45,8317100,0,0,0
307.45,8318491,0,0,0
308.46,8322971,0,0,0
309.46,8323986,0,0,0
310.46,8325164,0,0,0
311.46,8326284,0,0,0
312.47,8332791,0,0,0
313.47,8338542,0,0,0
314.47,8339904,0,0,0
315.48,8341489,0,0,0
316.48,8342595,0,0,0
317.48,8343897,0,0,0
318.49,8345201,0,0,0
319.50,8349327,0,0,0
320.50,8350407,0,0,0
321.51,8351333,0,0,0
322.51,8352640,0,0,0
323.53,8357278,0,0,0
324.53,8361814,0,0,0
325.53,8363136,0,0,0
326.53,8364695,0,0,0
327.54,8366106,0,0,0
328.55,8367058,0,0,0
329.59,8370899,0,0,0
330.60,8372288,0,0,0
331.60,8373308,0,0,0
332.60,8374455,0,0,0
333.60,8375474,0,0,0
334.61,8380714,0,0,0
335.61,8385057,0,0,0
336.61,8386108,0,0,0
337.61,8388135,0,0,0
338.62,8389315,0,0,0
339.62,8390202,0,0,0
340.62,8394272,0,0,0
341.64,8395555,0,0,0
342.64,8396782,0,0,0
343.67,8397816,0,0,0
344.68,8398747,0,0,0
345.68,8403723,0,0,0
346.69,8413047,0,0,0
347.72,8415015,0,0,0
348.77,8416788,0,0,0
349.78,8418232,0,0,0
350.78,8419248,0,0,0
