t,usage_usec,nr_periods,nr_throttled,throttled_usec
101.45,70892053,18718,3121,89489225
102.45,70991161,18728,3121,89489225
103.45,71081308,18738,3121,89489225
104.45,71173920,18748,3121,89489225
105.45,71284718,18758,3121,89489225
106.45,71382935,18768,3121,89489225
107.45,71493492,18778,3121,89489225
108.46,71607059,18788,3121,89489225
109.46,71709207,18798,3121,89489225
110.47,71800012,18809,3121,89489225
111.47,71901618,18819,3121,89489225
112.47,72006280,18829,3121,89489225
113.47,72103876,18839,3121,89489225
114.47,72191854,18849,3121,89489225
115.47,72278338,18859,3121,89489225
116.47,72382320,18869,3121,89489225
117.47,72479512,18879,3121,89489225
118.48,72579906,18889,3121,89489225
119.48,72681213,18899,3121,89489225
120.48,72793495,18909,3121,89489225
121.48,72880470,18919,3121,89489225
122.48,72964993,18929,3121,89489225
123.48,73049654,18939,3121,89489225
124.48,73133389,18949,3121,89489225
125.48,73203705,18959,3121,89489225
126.49,73271793,18969,3121,89489225
127.52,73382094,18979,3121,89489225
128.52,73483574,18989,3121,89489225
129.53,73588434,18999,3121,89489225
130.53,73693550,19009,3121,89489225
131.53,73802784,19019,3121,89489225
132.54,73908818,19029,3121,89489225
133.57,74013653,19040,3121,89489225
134.61,74113978,19050,3121,89489225
135.65,74218899,19060,3121,89489225
136.68,74296814,19071,3121,89489225
137.69,74378565,19081,3121,89489225
138.69,74485761,19091,3121,89489225
139.69,74587164,19101,3121,89489225
140.69,74690288,19111,3121,89489225
141.69,74793351,19121,3121,89489225
142.69,74897993,19131,3121,89489225
143.69,75009437,19141,3121,89489225
144.70,75119821,19151,3121,89489225
145.70,75225320,19161,3121,89489225
146.70,75326092,19171,3121,89489225
147.70,75392071,19181,3121,89489225
148.70,75482639,19191,3121,89489225
149.70,75589337,19201,3121,89489225
150.70,75690277,19211,3121,89489225
151.71,75792218,19221,3121,89489225
152.71,75895139,19231,3121,89489225
153.71,75997817,19241,3121,89489225
154.71,76100518,19251,3121,89489225
155.71,76206377,19261,3121,89489225
156.71,76329934,19271,3121,89489225
157.71,76435730,19281,3121,89489225
158.72,76508055,19291,3121,89489225
159.72,76594355,19301,3121,89489225
160.72,76695791,19311,3121,89489225
161.72,76801586,19321,3121,89489225
162.72,76902710,19331,3121,89489225
163.73,77001832,19341,3121,89489225
164.73,77103113,19351,3121,89489225
165.73,77203866,19361,3121,89489225
166.73,77304774,19371,3121,89489225
167.73,77410827,19381,3121,89489225
168.74,77518655,19391,3121,89489225
169.74,77587391,19401,3121,89489225
170.74,77677328,19411,3121,89489225
171.74,77782959,19421,3121,89489225
172.74,77881883,19431,3121,89489225
173.75,77979755,19441,3121,89489225
174.75,78080135,19451,3121,89489225
175.75,78186212,19461,3121,89489225
176.75,78285374,19471,3121,89489225
177.75,78386988,19481,3121,89489225
178.75,78490097,19491,3121,89489225
179.83,78608257,19502,3121,89489225
180.83,78674601,19512,3121,89489225
181.84,78771771,19522,3121,89489225
182.84,78878538,19532,3121,89489225
183.84,78981255,19542,3121,89489225
184.84,79086895,19552,3121,89489225
185.84,79186512,19562,3121,89489225
186.84,79288887,19572,3121,89489225
187.85,79390897,19582,3121,89489225
188.85,79491468,19592,3121,89489225
189.85,79592512,19602,3121,89489225
190.85,79689370,19612,3121,89489225
191.85,79750607,19622,3121,89489225
192.85,79859972,19632,3121,89489225
193.85,79969690,19642,3121,89489225
194.85,80072819,19652,3121,89489225
195.86,80175119,19662,3121,89489225
196.86,80279624,19672,3121,89489225
197.86,80383165,19682,3121,89489225
198.86,80487426,19692,3121,89489225
199.86,80588144,19702,3121,89489225
200.86,80696210,19712,3121,89489225
201.86,80796058,19723,3121,89489225
202.86,80859489,19733,3121,89489225
203.86,80960628,19743,3121,89489225
204.87,81079340,19753,3121,89489225
205.87,81186169,19763,3121,89489225
206.87,81291819,19773,3121,89489225
207.87,81390604,19783,3121,89489225
208.87,81496006,19793,3121,89489225
209.87,81600586,19803,3121,89489225
210.87,81703999,19813,3121,89489225
211.87,81809311,19823,3121,89489225
212.87,81906337,19833,3121,89489225
213.87,81966912,19843,3121,89489225
214.88,82071517,19853,3121,89489225
215.88,82178492,19863,3121,89489225
216.88,82296456,19873,3121,89489225
217.88,82408429,19883,3121,89489225
218.88,82511163,19893,3121,89489225
219.88,82615914,19903,3121,89489225
220.88,82721545,19913,3121,89489225
221.89,82823886,19923,3121,89489225
222.89,82930607,19933,3121,89489225
223.89,83030481,19943,3121,89489225
224.89,83091053,19953,3121,89489225
225.90,83189837,19963,3121,89489225
226.90,83294765,19973,3121,89489225
227.90,83393398,19983,3121,89489225
228.90,83508097,19993,3121,89489225
229.90,83610853,20003,3121,89489225
230.90,83715499,20013,3121,89489225
231.90,83813279,20023,3121,89489225
232.91,83909941,20033,3121,89489225
233.91,84010426,20043,3121,89489225
234.91,84105459,20053,3121,89489225
235.91,84169756,20063,3121,89489225
236.92,84270031,20073,3121,89489225
237.92,84371917,20083,3121,89489225
238.92,84473492,20093,3121,89489225
239.92,84579551,20103,3121,89489225
240.93,84689844,20113,3121,89489225
241.93,84798392,20123,3121,89489225
242.93,84902371,20133,3121,89489225
243.93,84998744,20143,3121,89489225
244.93,85099893,20153,3121,89489225
245.93,85194249,20163,3121,89489225
246.93,85257429,20173,3121,89489225
247.94,85358035,20183,3121,89489225
248.94,85461828,20193,3121,89489225
249.94,85561291,20203,3121,89489225
250.94,85665095,20213,3121,89489225
251.94,85762980,20223,3121,89489225
252.94,85871637,20233,3121,89489225
253.94,85983786,20243,3121,89489225
254.94,86085740,20253,3121,89489225
255.94,86188429,20263,3121,89489225
256.95,86282265,20273,3121,89489225
257.95,86350096,20283,3121,89489225
258.95,86452236,20293,3121,89489225
259.99,86555353,20304,3121,89489225
261.00,86657238,20314,3121,89489225
262.10,86766996,20325,3121,89489225
263.19,86874228,20336,3121,89489225
264.26,86988439,20347,3121,89489225
265.30,87109857,20357,3121,89489225
266.30,87213672,20367,3121,89489225
267.30,87319538,20377,3121,89489225
268.30,87391958,20387,3121,89489225
269.30,87472584,20397,3121,89489225
270.30,87577729,20407,3121,89489225
271.31,87681892,20417,3121,89489225
272.31,87785787,20427,3121,89489225
273.31,87891502,20437,3121,89489225
274.31,87992149,20447,3121,89489225
275.32,88099043,20457,3121,89489225
276.33,88199463,20467,3121,89489225
277.33,88317520,20477,3121,89489225
278.33,88423172,20487,3121,89489225
279.33,88493966,20497,3121,89489225
280.33,88578865,20507,3121,89489225
281.33,88681143,20517,3121,89489225
282.34,88781912,20527,3121,89489225
283.34,88883409,20537,3121,89489225
284.36,88989014,20547,3121,89489225
285.37,89091090,20558,3121,89489225
286.38,89196977,20568,3121,89489225
287.39,89300676,20578,3121,89489225
288.41,89402101,20588,3121,89489225
289.41,89510918,20598,3121,89489225
290.42,89585883,20608,3121,89489225
291.43,89679851,20618,3121,89489225
292.43,89784568,20628,3121,89489225
293.43,89886708,20638,3121,89489225
294.44,89990454,20648,3121,89489225
295.44,90092265,20658,3121,89489225
296.44,90189056,20668,3121,89489225
297.44,90294944,20678,3121,89489225
298.44,90396136,20688,3121,89489225
299.44,90501121,20698,3121,89489225
300.44,90605348,20708,3121,89489225
301.44,90675871,20718,3121,89489225
302.45,90769599,20728,3121,89489225
303.45,90872358,20738,3121,89489225
304.45,90973374,20748,3121,89489225
305.45,91078898,20758,3121,89489225
306.45,91184664,20768,3121,89489225
307.45,91285740,20778,3121,89489225
308.46,91389768,20789,3121,89489225
309.46,91488921,20799,3121,89489225
310.46,91590086,20809,3121,89489225
311.46,91694671,20819,3121,89489225
312.47,91754989,20829,3121,89489225
313.47,91858653,20839,3121,89489225
314.47,91974343,20849,3121,89489225
315.48,92080404,20859,3121,89489225
316.48,92183955,20869,3121,89489225
317.48,92296047,20879,3121,89489225
318.49,92398283,20889,3121,89489225
319.50,92505643,20899,3121,89489225
320.50,92610149,20909,3121,89489225
321.51,92713560,20919,3121,89489225
322.51,92812970,20929,3121,89489225
323.53,92874209,20939,3121,89489225
324.53,92971967,20949,3121,89489225
325.53,93087971,20959,3121,89489225
326.53,93198839,20969,3121,89489225
327.54,93300126,20979,3121,89489225
328.55,93405709,20989,3121,89489225
329.59,93510733,21000,3121,89489225
330.60,93621543,21010,3121,89489225
331.60,93722229,21020,3121,89489225
332.60,93825172,21030,3121,89489225
333.60,93922262,21040,3121,89489225
334.61,93983378,21050,3121,89489225
335.61,94084274,21060,3121,89489225
336.61,94189116,21070,3121,89489225
337.61,94303947,21080,3121,89489225
338.62,94417701,21090,3121,89489225
339.62,94525094,21100,3121,89489225
340.62,94626648,21110,3121,89489225
341.64,94736324,21120,3121,89489225
342.64,94837862,21130,3121,89489225
343.67,94943183,21141,3121,89489225
344.68,95037916,21151,3121,89489225
345.68,95092694,21161,3121,89489225
346.69,95103376,21169,3121,89489225
347.72,95107222,21174,3121,89489225
348.77,95110733,21181,3121,89489225
349.78,95113769,21186,3121,89489225
350.78,95116797,21192,3121,89489225
