t,usage_usec,nr_periods,nr_throttled,throttled_usec
60.06,20636526,15113,559,19711252
61.06,20801882,15123,569,19958643
62.06,20963127,15133,579,20390853
63.06,21119157,15143,589,20701056
64.07,21281533,15153,599,20998793
65.08,21443331,15163,609,21277915
66.08,21603777,15173,619,21541967
67.08,21764114,15183,629,21794449
68.08,21924653,15193,639,22038403
69.08,22084586,15203,649,22320694
70.08,22245073,15213,659,22559096
71.08,22403613,15223,669,22759692
72.09,22563954,15233,679,22981226
73.09,22728830,15243,689,23301489
74.09,22887492,15253,699,23684149
75.09,23043028,15263,709,23988560
76.09,23205059,15273,719,24128385
77.09,23366760,15283,729,24377876
78.09,23521208,15293,739,24554299
79.09,23687313,15303,749,24769728
80.09,23847408,15313,759,25026794
81.10,24007316,15323,769,25247114
82.10,24163126,15333,779,25322355
83.10,24327828,15343,789,25633251
84.10,24487886,15353,799,25778806
85.10,24644380,15363,809,25984498
86.10,24808459,15373,819,26316273
87.10,24966276,15383,829,26601733
88.10,25127225,15393,839,26842155
89.10,25287369,15403,849,27071877
90.10,25447598,15413,859,27340529
91.11,25607534,15423,869,27695906
92.11,25767777,15433,879,27944249
93.11,25925939,15443,889,28088804
94.11,26087501,15453,899,28376095
95.11,26247838,15463,909,28689260
96.11,26408077,15473,919,29023227
97.11,26568330,15483,929,29312044
98.11,26727477,15493,939,29709709
99.11,26887199,15503,949,29992441
100.11,27047681,15513,959,30279942
101.11,27207987,15523,969,30533386
102.12,27367526,15533,979,30774307
103.12,27527884,15543,989,31001477
104.12,27687278,15553,999,31184524
105.12,27847277,15563,1009,31435604
106.12,28008173,15573,1019,31679963
107.12,28167937,15583,1029,31933622
108.12,28328980,15593,1039,32184716
109.12,28487443,15603,1049,32414647
110.12,28647595,15613,1059,32773526
111.12,28809393,15623,1069,33122762
112.12,28967694,15633,1079,33310642
113.13,29127456,15643,1089,33539567
114.13,29287485,15653,1099,33765698
115.13,29447704,15663,1109,34051865
116.13,29608679,15673,1119,34280903
117.13,29767543,15683,1129,34523517
118.13,29928177,15693,1139,34770803
119.13,30087324,15704,1150,35043722
120.13,30250852,15714,1160,35325161
121.13,30408948,15724,1170,35575112
122.13,30568813,15734,1180,35950392
123.14,30730883,15744,1190,36278562
124.14,30891041,15754,1200,36498412
125.14,31051330,15764,1210,36741993
126.14,31212087,15774,1220,36952940
127.14,31370744,15784,1230,37230723
128.14,31533111,15794,1240,37410708
129.14,31690066,15804,1250,37557106
130.14,31849901,15814,1260,37789877
131.14,32014287,15824,1270,37958073
132.14,32171599,15834,1280,38166123
133.14,32334609,15844,1290,38392864
134.14,32494437,15854,1300,38730887
135.15,32652717,15864,1310,39083238
136.15,32813998,15874,1320,39279250
137.15,32974737,15884,1330,39538406
138.15,33131877,15894,1340,39816609
139.15,33294240,15904,1350,40074885
140.15,33455301,15914,1360,40334937
141.15,33612716,15924,1370,40532118
142.16,33777164,15934,1380,40745095
143.16,33937284,15944,1390,41007584
144.16,34097041,15954,1400,41325319
145.17,34256876,15964,1410,41584280
146.17,34417609,15974,1420,41934345
147.17,34574811,15984,1430,42181133
148.17,34735236,15994,1439,42338569
149.17,34897592,16004,1449,42548286
150.17,35057702,16014,1459,42798088
151.18,35218711,16024,1469,43109182
152.18,35379755,16034,1479,43309174
153.18,35539091,16044,1489,43541448
154.18,35700269,16054,1499,43772582
155.18,35861215,16064,1509,44021915
156.18,36022173,16074,1519,44337470
157.19,36178764,16084,1529,44688189
158.19,36343646,16094,1539,44967525
159.20,36502378,16104,1549,45337506
160.20,36662934,16114,1559,45574985
161.21,36823719,16124,1569,45747086
162.21,36983167,16134,1579,46031461
163.21,37143315,16144,1589,46257624
164.21,37303291,16154,1599,46536439
165.21,37463711,16164,1609,46717331
166.21,37623331,16174,1619,46946949
167.21,37783567,16184,1629,47238145
168.21,37944233,16194,1639,47405680
169.21,38103875,16204,1649,47675372
170.21,38263625,16214,1659,47965782
171.21,38423429,16224,1669,48322993
172.22,38583734,16234,1679,48579015
173.22,38744092,16244,1689,48887158
174.22,38903910,16254,1699,49276163
175.22,39064925,16264,1709,49580198
176.22,39223598,16274,1719,49850742
177.22,39383715,16284,1729,50128674
178.22,39545926,16294,1739,50390845
179.22,39703805,16304,1749,50595328
180.22,39863222,16314,1759,50806252
181.22,40023577,16324,1769,51053996
182.23,40183187,16334,1779,51308488
183.23,40343715,16344,1789,51704562
184.23,40503749,16354,1799,52053963
185.23,40663712,16364,1809,52336723
186.23,40823677,16375,1820,52583331
187.23,40985013,16385,1830,52889652
188.23,41143375,16395,1840,53190647
189.24,41307108,16405,1850,53439314
190.24,41467492,16415,1860,53669439
191.24,41628713,16425,1870,53987919
192.24,41786593,16435,1880,54218738
193.24,41946828,16445,1890,54384313
194.24,42109499,16455,1900,54633223
195.24,42268463,16465,1910,55048414
196.24,42429336,16475,1920,55264250
197.24,42590871,16485,1930,55552472
198.24,42746372,16495,1940,55774733
199.25,42909035,16505,1950,55994553
200.25,43069945,16515,1960,56269136
201.25,43227923,16525,1970,56539279
202.25,43390711,16535,1980,56795301
203.25,43549694,16545,1990,56975777
204.25,43711706,16555,2000,57275875
205.25,43870278,16565,2010,57532073
206.25,44030979,16575,2020,57796537
207.25,44193682,16585,2030,58218790
208.26,44350329,16595,2040,58575466
209.26,44513514,16605,2050,58834923
210.26,44669300,16615,2060,59028133
211.26,44829476,16625,2070,59261694
212.26,44993060,16635,2080,59515632
213.26,45151799,16645,2090,59723676
214.26,45314118,16655,2100,59994162
215.27,45472607,16665,2110,60203392
216.27,45632770,16675,2120,60498213
217.27,45794613,16685,2130,60753076
218.27,45953805,16695,2140,60993628
219.27,46115781,16705,2150,61381228
220.27,46273105,16715,2160,61717160
221.27,46435293,16725,2170,61953743
222.28,46594446,16735,2180,62266517
223.28,46757381,16745,2190,62552410
224.28,46913998,16755,2200,62774674
225.28,47074784,16765,2210,63018338
226.28,47236417,16775,2220,63261721
227.28,47395065,16785,2230,63543619
228.28,47556237,16795,2240,63822950
229.28,47716697,16805,2250,64037487
230.28,47878615,16815,2260,64360380
231.29,48039330,16825,2270,64734461
232.29,48196898,16835,2280,65057712
233.29,48356316,16845,2290,65315044
234.29,48516755,16855,2300,65585319
235.29,48678313,16865,2310,65845954
236.29,48836554,16875,2320,66106050
237.29,48995403,16885,2330,66325734
238.29,49160600,16895,2340,66615840
239.29,49317985,16905,2350,66978705
240.29,49480129,16915,2360,67243232
241.30,49639964,16925,2370,67544912
242.30,49796949,16935,2380,67781419
243.30,49960458,16945,2390,68119625
244.30,50119618,16955,2400,68494339
245.30,50279770,16965,2410,68815986
246.30,50439137,16975,2420,69107628
247.30,50600045,16985,2430,69397150
248.30,50761039,16995,2440,69673411
249.31,50920192,17005,2450,69981595
250.31,51079408,17015,2460,70275507
251.31,51240895,17025,2470,70578655
252.32,51400115,17035,2480,70865889
253.32,51559500,17045,2490,71132293
254.32,51720102,17055,2500,71447976
255.32,51879825,17065,2510,71852672
256.33,52039394,17075,2520,72145957
257.33,52199983,17085,2530,72415529
258.33,52359394,17095,2540,72689842
259.33,52520272,17105,2550,72936428
260.33,52679804,17115,2560,73198733
261.33,52840795,17126,2571,73562662
262.33,52999935,17136,2581,73782675
263.35,53165022,17146,2591,73999346
264.35,53325996,17156,2601,74263678
265.35,53486411,17166,2611,74581283
266.35,53649156,17176,2621,74892331
267.35,53808870,17186,2631,75253705
268.35,53968259,17196,2641,75667964
269.35,54124689,17206,2651,75890778
270.35,54286534,17216,2661,76136357
271.36,54450046,17226,2671,76395728
272.36,54605621,17236,2681,76744938
273.36,54768208,17246,2691,76995750
274.37,54929805,17256,2701,77244164
275.37,55089965,17266,2711,77479687
276.37,55249380,17276,2721,77697156
277.37,55410844,17286,2731,77922955
278.37,55570948,17296,2741,78151995
279.37,55734643,17306,2751,78418293
280.38,55889677,17316,2761,78757252
281.38,56048428,17326,2771,79037597
282.38,56211686,17336,2781,79253271
283.38,56373279,17346,2791,79510140
284.38,56529845,17356,2801,79792943
285.38,56691670,17366,2811,80082363
286.38,56854725,17376,2821,80311324
287.38,57014822,17386,2831,80591444
288.39,57173035,17396,2841,80939526
289.39,57333099,17406,2851,81177579
290.39,57492758,17416,2861,81482446
291.39,57654104,17426,2871,81741562
292.39,57815508,17436,2881,82133933
293.39,57973906,17446,2891,82429107
294.39,58131637,17456,2901,82724775
295.39,58294277,17466,2911,83018940
296.39,58451422,17476,2921,83279280
297.39,58615214,17486,2931,83459398
298.40,58775370,17496,2941,83742983
299.40,58935409,17506,2951,84032846
300.40,59095820,17516,2961,84337809
301.40,59254546,17526,2971,84598883
302.40,59414545,17536,2981,84823949
303.40,59576402,17546,2991,85053138
304.40,59735482,17556,3001,85427157
305.40,59893900,17566,3011,85773619
306.40,60055842,17576,3021,85979514
307.41,60215248,17586,3031,86258320
308.41,60375796,17596,3041,86576664
309.42,60535740,17606,3051,86847927
310.42,60695754,17616,3061,87126179
311.42,60855303,17626,3071,87375758
312.42,61015520,17636,3081,87666471
313.42,61175364,17646,3091,87963553
314.42,61334080,17656,3101,88275928
315.42,61464573,17666,3102,88275928
316.42,61504270,17676,3102,88275928
317.42,61507486,17682,3102,88275928
