t,usage_usec,nr_periods,nr_throttled,throttled_usec
0.00,6836545,0,0,0
1.00,6837867,0,0,0
2.00,6838844,0,0,0
3.00,6840091,0,0,0
4.01,6844040,0,0,0
5.01,6845725,0,0,0
6.01,6847149,0,0,0
7.01,6848334,0,0,0
8.01,6849387,0,0,0
9.01,6854962,0,0,0
10.01,6856282,0,0,0
11.01,6863325,0,0,0
12.02,6867696,0,0,0
13.02,6870222,0,0,0
14.02,6879216,0,0,0
15.02,6891337,0,0,0
16.02,6892510,0,0,0
17.02,6894003,0,0,0
18.02,6894889,0,0,0
19.02,6895917,0,0,0
20.02,6900584,0,0,0
21.03,6901960,0,0,0
22.03,6902954,0,0,0
23.03,6903994,0,0,0
24.03,6904953,0,0,0
25.03,6906455,0,0,0
26.03,6916782,0,0,0
27.03,6918068,0,0,0
28.03,6919421,0,0,0
29.03,6920368,0,0,0
30.04,6921372,0,0,0
31.04,6925610,0,0,0
32.04,6926717,0,0,0
33.04,6927698,0,0,0
34.04,6928620,0,0,0
35.04,6930107,0,0,0
36.04,6931033,0,0,0
37.04,6935272,0,0,0
38.04,6936420,0,0,0
39.04,6938011,0,0,0
40.04,6939025,0,0,0
41.04,6940257,0,0,0
42.05,6947624,0,0,0
43.05,6948808,0,0,0
44.05,6949738,0,0,0
45.05,6950810,0,0,0
46.05,6952060,0,0,0
47.05,6953297,0,0,0
48.05,6957911,0,0,0
49.05,6959132,0,0,0
50.05,6960552,0,0,0
51.05,6961774,0,0,0
52.05,6962850,0,0,0
53.05,6967400,0,0,0
54.06,6968479,0,0,0
55.06,6969539,0,0,0
56.06,6970927,0,0,0
57.06,6972028,0,0,0
58.06,6973065,0,0,0
59.06,6977323,0,0,0
60.06,6978495,0,0,0
61.06,6980095,0,0,0
62.06,6981212,0,0,0
63.06,6982342,0,0,0
64.07,6986862,0,0,0
65.08,6987885,0,0,0
66.08,6989265,0,0,0
67.08,6990489,0,0,0
68.08,6991466,0,0,0
69.08,6992485,0,0,0
70.08,6996718,0,0,0
71.08,6998115,0,0,0
72.09,6999639,0,0,0
73.09,7000621,0,0,0
74.09,7001665,0,0,0
75.09,7006143,0,0,0
76.09,7007460,0,0,0
77.09,7008625,0,0,0
78.09,7009707,0,0,0
79.09,7011016,0,0,0
80.09,7012010,0,0,0
81.10,7020738,0,0,0
82.10,7021982,0,0,0
83.10,7023587,0,0,0
84.10,7024572,0,0,0
85.10,7025635,0,0,0
86.10,7030313,0,0,0
87.10,7031595,0,0,0
88.10,7032738,0,0,0
89.10,7033830,0,0,0
90.10,7034904,0,0,0
91.11,7036128,0,0,0
92.11,7040558,0,0,0
93.11,7041669,0,0,0
94.11,7043025,0,0,0
95.11,7044063,0,0,0
96.11,7045437,0,0,0
97.11,7049327,0,0,0
98.11,7050637,0,0,0
99.11,7051755,0,0,0
100.11,7052789,0,0,0
101.11,7054034,0,0,0
102.12,7057706,0,0,0
103.12,7062659,0,0,0
104.12,7063819,0,0,0
105.12,7065303,0,0,0
106.12,7066677,0,0,0
107.12,7067855,0,0,0
108.12,7071537,0,0,0
109.12,7072815,0,0,0
110.12,7074017,0,0,0
111.12,7075228,0,0,0
112.12,7076191,0,0,0
113.13,7077264,0,0,0
114.13,7082566,0,0,0
115.13,7083803,0,0,0
116.13,7085607,0,0,0
117.13,7086660,0,0,0
118.13,7087851,0,0,0
119.13,7092122,0,0,0
120.13,7093384,0,0,0
121.13,7094693,0,0,0
122.13,7095850,0,0,0
123.14,7096878,0,0,0
124.14,7097767,0,0,0
125.14,7102144,0,0,0
126.14,7103601,0,0,0
127.14,7105047,0,0,0
128.14,7106007,0,0,0
129.14,7106929,0,0,0
130.14,7110654,0,0,0
131.14,7112126,0,0,0
132.14,7112912,0,0,0
133.14,7114078,0,0,0
134.14,7115031,0,0,0
135.15,7116080,0,0,0
136.15,7124586,0,0,0
137.15,7125643,0,0,0
138.15,7126881,0,0,0
139.15,7127947,0,0,0
140.15,7128805,0,0,0
141.15,7132962,0,0,0
142.16,7134106,0,0,0
143.16,7135156,0,0,0
144.16,7136180,0,0,0
145.17,7137139,0,0,0
146.17,7138469,0,0,0
147.17,7143019,0,0,0
148.17,7143992,0,0,0
149.17,7145410,0,0,0
150.17,7146394,0,0,0
151.18,7147721,0,0,0
152.18,7152361,0,0,0
153.18,7153750,0,0,0
154.18,7154770,0,0,0
155.18,7155875,0,0,0
156.18,7157211,0,0,0
157.19,7158281,0,0,0
158.19,7162640,0,0,0
159.20,7163813,0,0,0
160.20,7165357,0,0,0
161.21,7168905,0,0,0
162.21,7170205,0,0,0
163.21,7174567,0,0,0
164.21,7175395,0,0,0
165.21,7176412,0,0,0
166.21,7177811,0,0,0
167.21,7178986,0,0,0
168.21,7179985,0,0,0
169.21,7184066,0,0,0
170.21,7185185,0,0,0
171.21,7186970,0,0,0
172.22,7187964,0,0,0
173.22,7188988,0,0,0
174.22,7193410,0,0,0
175.22,7194751,0,0,0
176.22,7196225,0,0,0
177.22,7197367,0,0,0
178.22,7198339,0,0,0
179.22,7199537,0,0,0
180.22,7206981,0,0,0
181.22,7208257,0,0,0
182.23,7209523,0,0,0
183.23,7210681,0,0,0
184.23,7211684,0,0,0
185.23,7220298,0,0,0
186.23,7224819,0,0,0
187.23,7226069,0,0,0
188.23,7227117,0,0,0
189.24,7228087,0,0,0
190.24,7229155,0,0,0
191.24,7236893,0,0,0
192.24,7238109,0,0,0
193.24,7239505,0,0,0
194.24,7240475,0,0,0
195.24,7241640,0,0,0
196.24,7246609,0,0,0
197.24,7250477,0,0,0
198.24,7251524,0,0,0
199.25,7252714,0,0,0
200.25,7253759,0,0,0
201.25,7254938,0,0,0
202.25,7262456,0,0,0
203.25,7263679,0,0,0
204.25,7265083,0,0,0
205.25,7266062,0,0,0
206.25,7267415,0,0,0
207.25,7271895,0,0,0
208.26,7276588,0,0,0
209.26,7277612,0,0,0
210.26,7278570,0,0,0
211.26,7279924,0,0,0
212.26,7280940,0,0,0
213.26,7292868,0,0,0
214.26,7294020,0,0,0
215.27,7295452,0,0,0
216.27,7296675,0,0,0
217.27,7297690,0,0,0
218.27,7301809,0,0,0
219.27,7305712,0,0,0
220.27,7306682,0,0,0
221.27,7309995,0,0,0
222.28,7311149,0,0,0
223.28,7313080,0,0,0
224.28,7319876,0,0,0
225.28,7321029,0,0,0
226.28,7322977,0,0,0
227.28,7324090,0,0,0
228.28,7325114,0,0,0
229.28,7330053,0,0,0
230.28,7334178,0,0,0
231.29,7335492,0,0,0
232.29,7336602,0,0,0
233.29,7337665,0,0,0
234.29,7338684,0,0,0
235.29,7345638,0,0,0
236.29,7347163,0,0,0
237.29,7348754,0,0,0
238.29,7349865,0,0,0
239.29,7351048,0,0,0
240.29,7359547,0,0,0
241.30,7363574,0,0,0
242.30,7364654,0,0,0
243.30,7365724,0,0,0
244.30,7366782,0,0,0
245.30,7367691,0,0,0
246.30,7375984,0,0,0
247.30,7377270,0,0,0
248.30,7378738,0,0,0
249.31,7379696,0,0,0
250.31,7380805,0,0,0
251.31,7385088,0,0,0
252.32,7389816,0,0,0
253.32,7390778,0,0,0
254.32,7391743,0,0,0
255.32,7392892,0,0,0
256.33,7394448,0,0,0
257.33,7401338,0,0,0
258.33,7402502,0,0,0
259.33,7403949,0,0,0
260.33,7404913,0,0,0
261.33,7406135,0,0,0
262.33,7410131,0,0,0
263.35,7413944,0,0,0
264.35,7414920,0,0,0
265.35,7415885,0,0,0
266.35,7417269,0,0,0
267.35,7418338,0,0,0
268.35,7430288,0,0,0
269.35,7431356,0,0,0
270.35,7432858,0,0,0
271.36,7434109,0,0,0
272.36,7435182,0,0,0
273.36,7439687,0,0,0
274.37,7443570,0,0,0
275.37,7444653,0,0,0
276.37,7446074,0,0,0
277.37,7447023,0,0,0
278.37,7447932,0,0,0
279.37,7455337,0,0,0
280.38,7456643,0,0,0
281.38,7460214,0,0,0
282.38,7461412,0,0,0
283.38,7462550,0,0,0
284.38,7469015,0,0,0
285.38,7470418,0,0,0
286.38,7471686,0,0,0
287.38,7472990,0,0,0
288.39,7474092,0,0,0
289.39,7474988,0,0,0
290.39,7482298,0,0,0
291.39,7483637,0,0,0
292.39,7485158,0,0,0
293.39,7486273,0,0,0
294.39,7487222,0,0,0
295.39,7499001,0,0,0
296.39,7500482,0,0,0
297.39,7501479,0,0,0
298.40,7502601,0,0,0
299.40,7503574,0,0,0
300.40,7504451,0,0,0
301.40,7511962,0,0,0
302.40,7513261,0,0,0
303.40,7514803,0,0,0
304.40,7515751,0,0,0
305.40,7516843,0,0,0
306.40,7524502,0,0,0
307.41,7525860,0,0,0
308.41,7526952,0,0,0
309.42,7527861,0,0,0
310.42,7528923,0,0,0
311.42,7530155,0,0,0
312.42,7537654,0,0,0
313.42,7538879,0,0,0
314.42,7540463,0,0,0
315.42,7541678,0,0,0
316.42,7543130,0,0,0
317.42,7549592,0,0,0
