t,usage_usec,nr_periods,nr_throttled,throttled_usec
128.60,12118682,13513,73,4469582
129.60,12121404,13518,73,4469582
130.60,12123957,13523,73,4469582
131.60,12127263,13529,73,4469582
132.60,12130961,13535,73,4469582
133.61,12134428,13541,73,4469582
134.61,12138659,13547,73,4469582
135.61,12141750,13552,73,4469582
136.61,12145756,13558,73,4469582
137.61,12149128,13564,73,4469582
138.61,12154955,13571,73,4469582
139.62,12157286,13575,73,4469582
140.62,12160187,13580,73,4469582
141.62,12162602,13585,73,4469582
142.62,12166457,13591,73,4469582
143.62,12169414,13596,73,4469582
144.62,12172342,13602,73,4469582
145.63,12174932,13606,73,4469582
146.63,12177472,13610,73,4469582
147.63,12179856,13616,73,4469582
148.63,12182975,13620,73,4469582
149.63,12186214,13626,73,4469582
150.63,12188747,13631,73,4469582
151.63,12192037,13636,73,4469582
152.63,12194879,13642,73,4469582
153.63,12199145,13648,73,4469582
154.64,12203199,13653,73,4469582
155.64,12205971,13659,73,4469582
156.64,12208373,13663,73,4469582
157.65,12210584,13667,73,4469582
158.65,12213252,13671,73,4469582
159.66,12216292,13676,73,4469582
160.67,12218888,13681,73,4469582
161.67,12223029,13689,73,4469582
162.68,12225936,13693,73,4469582
163.68,12231938,13699,73,4469582
164.68,12234359,13704,73,4469582
165.69,12236969,13708,73,4469582
166.69,12239452,13713,73,4469582
167.69,12242151,13718,73,4469582
168.71,12244907,13724,73,4469582
169.72,12247637,13728,73,4469582
170.72,12250925,13734,73,4469582
171.72,12254056,13739,73,4469582
172.72,12256571,13744,73,4469582
173.72,12262386,13750,73,4469582
174.72,12265147,13756,73,4469582
175.72,12267712,13760,73,4469582
176.73,12270140,13765,73,4469582
177.73,12272717,13770,73,4469582
178.73,12275177,13774,73,4469582
179.73,12277860,13779,73,4469582
180.73,12280362,13784,73,4469582
181.73,12283666,13789,73,4469582
182.73,12286338,13794,73,4469582
183.74,12289989,13799,73,4469582
184.74,12292804,13805,73,4469582
185.74,12295840,13811,73,4469582
186.74,12299170,13817,73,4469582
187.74,12302178,13821,73,4469582
188.74,12307582,13829,73,4469582
189.74,12310461,13835,73,4469582
190.74,12313127,13839,73,4469582
191.74,12316229,13845,73,4469582
192.75,12320102,13851,73,4469582
193.75,12324455,13858,73,4469582
194.75,12327077,13863,73,4469582
195.75,12329761,13868,73,4469582
196.75,12332245,13873,73,4469582
197.75,12335314,13878,73,4469582
198.75,12337953,13883,73,4469582
199.75,12341073,13888,73,4469582
200.76,12343795,13893,73,4469582
201.77,12346732,13898,73,4469582
202.78,12350050,13904,73,4469582
203.78,12354235,13910,73,4469582
204.79,12357601,13916,73,4469582
205.79,12360610,13922,73,4469582
206.79,12363108,13926,73,4469582
207.79,12365893,13931,73,4469582
208.79,12368952,13937,73,4469582
209.79,12372522,13943,73,4469582
210.80,12374729,13948,73,4469582
211.80,12378653,13952,73,4469582
212.80,12381407,13958,73,4469582
213.80,12388837,13966,73,4469582
214.80,12392228,13973,73,4469582
215.80,12394861,13978,73,4469582
216.81,12397440,13982,73,4469582
217.81,12399663,13986,73,4469582
218.81,12402370,13991,73,4469582
219.82,12404846,13995,73,4469582
220.82,12407444,13999,73,4469582
221.82,12410087,14004,73,4469582
222.82,12412856,14008,73,4469582
223.82,12416061,14014,73,4469582
224.83,12418092,14018,73,4469582
225.83,12421689,14023,73,4469582
226.83,12424345,14027,73,4469582
227.83,12426794,14032,73,4469582
228.84,12429851,14037,73,4469582
229.84,12432152,14042,73,4469582
230.85,12434451,14046,73,4469582
231.86,12437506,14051,73,4469582
232.91,12440703,14058,73,4469582
233.93,12446338,14066,73,4469582
234.94,12448940,14071,73,4469582
235.95,12451751,14076,73,4469582
236.96,12455238,14081,73,4469582
237.97,12458644,14086,73,4469582
238.97,12462958,14091,73,4469582
239.98,12465281,14095,73,4469582
240.98,12468024,14100,73,4469582
241.99,12470592,14105,73,4469582
243.06,12473791,14111,73,4469582
244.06,12476734,14114,73,4469582
245.06,12479291,14120,73,4469582
246.14,12483053,14126,73,4469582
247.14,12485350,14131,73,4469582
248.14,12488697,14136,73,4469582
249.18,12491027,14141,73,4469582
250.21,12493705,14146,73,4469582
251.26,12496685,14150,73,4469582
252.32,12499816,14156,73,4469582
253.33,12503122,14162,73,4469582
254.42,12507454,14170,73,4469582
255.43,12510349,14175,73,4469582
256.47,12513279,14180,73,4469582
257.56,12516376,14186,73,4469582
258.56,12519936,14192,73,4469582
259.66,12523078,14198,73,4469582
260.66,12525692,14202,73,4469582
261.66,12528774,14207,73,4469582
262.76,12531839,14212,73,4469582
263.77,12537780,14220,73,4469582
264.77,12540261,14225,73,4469582
265.77,12542824,14230,73,4469582
266.78,12545428,14234,73,4469582
267.79,12547707,14238,73,4469582
268.80,12550252,14243,73,4469582
269.80,12553812,14249,73,4469582
270.81,12556514,14254,73,4469582
271.81,12560022,14260,73,4469582
272.81,12562547,14265,73,4469582
273.90,12567774,14271,73,4469582
274.90,12570206,14276,73,4469582
275.90,12573199,14281,73,4469582
276.98,12575971,14286,73,4469582
277.99,12578560,14291,73,4469582
279.01,12581480,14296,73,4469582
280.01,12583885,14300,73,4469582
281.01,12587220,14306,73,4469582
282.09,12590152,14311,73,4469582
283.18,12593090,14316,73,4469582
284.19,12596427,14322,73,4469582
285.19,12598824,14326,73,4469582
286.19,12601280,14330,73,4469582
287.28,12604667,14335,73,4469582
288.34,12607897,14341,73,4469582
289.35,12613182,14347,73,4469582
290.36,12615498,14352,73,4469582
291.37,12618800,14357,73,4469582
292.39,12621214,14363,73,4469582
293.40,12624284,14367,73,4469582
294.41,12629779,14375,73,4469582
295.43,12632659,14380,73,4469582
296.44,12634992,14384,73,4469582
297.44,12637189,14389,73,4469582
298.44,12640039,14394,73,4469582
299.53,12642858,14399,73,4469582
300.53,12645784,14404,73,4469582
301.53,12648230,14409,73,4469582
302.54,12651496,14414,73,4469582
303.54,12653760,14418,73,4469582
304.55,12657194,14424,73,4469582
305.55,12659898,14428,73,4469582
306.56,12663082,14434,73,4469582
307.57,12665516,14439,73,4469582
308.58,12667934,14444,73,4469582
309.59,12670672,14448,73,4469582
310.59,12673096,14452,73,4469582
311.59,12676907,14458,73,4469582
312.66,12679397,14464,73,4469582
313.66,12686195,14471,73,4469582
314.66,12691743,14477,73,4469582
315.68,12699498,14483,73,4469582
316.69,12702465,14488,73,4469582
317.69,12705470,14494,73,4469582
