t,usage_usec,nr_periods,nr_throttled,throttled_usec
201.66,14207825,0,0,0
202.66,14208877,0,0,0
203.67,14210107,0,0,0
204.68,14217080,0,0,0
205.69,14218288,0,0,0
206.70,14219617,0,0,0
207.70,14221258,0,0,0
208.71,14222413,0,0,0
209.72,14223977,0,0,0
210.74,14234662,0,0,0
211.76,14235842,0,0,0
212.78,14236795,0,0,0
213.80,14237797,0,0,0
214.82,14238904,0,0,0
215.84,14246328,0,0,0
216.95,14247442,0,0,0
217.96,14248824,0,0,0
218.97,14249993,0,0,0
220.05,14251180,0,0,0
221.07,14258800,0,0,0
222.14,14260287,0,0,0
223.20,14261475,0,0,0
224.22,14262502,0,0,0
225.26,14263771,0,0,0
226.27,14268170,0,0,0
227.28,14273128,0,0,0
228.30,14274134,0,0,0
229.32,14274887,0,0,0
230.34,14275958,0,0,0
231.35,14277121,0,0,0
232.37,14282349,0,0,0
233.37,14283435,0,0,0
234.42,14284491,0,0,0
235.43,14285690,0,0,0
236.44,14286648,0,0,0
237.44,14290667,0,0,0
238.45,14292250,0,0,0
239.46,14293323,0,0,0
240.46,14294299,0,0,0
241.47,14295477,0,0,0
242.47,14296837,0,0,0
243.49,14301055,0,0,0
244.55,14302005,0,0,0
245.61,14303139,0,0,0
246.62,14304477,0,0,0
247.63,14305484,0,0,0
248.63,14310460,0,0,0
249.64,14311468,0,0,0
250.65,14312464,0,0,0
251.68,14313537,0,0,0
252.69,14314610,0,0,0
253.70,14316052,0,0,0
254.70,14324173,0,0,0
255.71,14325343,0,0,0
256.71,14326341,0,0,0
257.72,14327304,0,0,0
258.73,14328862,0,0,0
259.73,14333133,0,0,0
260.74,14334063,0,0,0
261.74,14335138,0,0,0
262.75,14336055,0,0,0
263.75,14337279,0,0,0
264.76,14338664,0,0,0
265.81,14343280,0,0,0
266.86,14344232,0,0,0
267.97,14345768,0,0,0
269.07,14346970,0,0,0
270.09,14347927,0,0,0
271.13,14352286,0,0,0
272.21,14353280,0,0,0
273.31,14354387,0,0,0
274.42,14355464,0,0,0
275.44,14356823,0,0,0
276.46,14361787,0,0,0
277.47,14362759,0,0,0
278.48,14364095,0,0,0
279.58,14365261,0,0,0
280.67,14366354,0,0,0
281.69,14371052,0,0,0
282.73,14372063,0,0,0
283.80,14373171,0,0,0
284.88,14374246,0,0,0
285.91,14377210,0,0,0
286.92,14378883,0,0,0
287.93,14382931,0,0,0
289.01,14384222,0,0,0
290.11,14385222,0,0,0
291.13,14386196,0,0,0
292.22,14387309,0,0,0
293.23,14391785,0,0,0
294.25,14392719,0,0,0
295.27,14393919,0,0,0
296.30,14394908,0,0,0
297.33,14396079,0,0,0
298.34,14401046,0,0,0
299.36,14402289,0,0,0
300.39,14403191,0,0,0
301.47,14404385,0,0,0
302.48,14405242,0,0,0
303.50,14406283,0,0,0
304.51,14410387,0,0,0
305.61,14411663,0,0,0
306.63,14412749,0,0,0
307.74,14414057,0,0,0
308.76,14415787,0,0,0
309.77,14423632,0,0,0
310.82,14424537,0,0,0
311.92,14425840,0,0,0
313.02,14426734,0,0,0
314.04,14427695,0,0,0
315.06,14432721,0,0,0
316.12,14434246,0,0,0
317.23,14436002,0,0,0
318.33,14437984,0,0,0
319.34,14439291,0,0,0
320.44,14445178,0,0,0
