t,usage_usec,nr_periods,nr_throttled,throttled_usec
156.75,206944633,22618,7700,370512471
157.76,207093439,22628,7701,370512471
158.77,207247832,22638,7703,370528853
159.78,207399716,22648,7703,370528853
160.79,207563924,22658,7710,370748819
161.80,207715561,22668,7717,370871131
162.81,207870285,22678,7721,370879483
163.82,208023011,22688,7721,370879483
164.83,208177730,22699,7723,370905274
165.83,208329071,22709,7731,371288056
166.84,208485022,22719,7736,371322473
167.86,208633494,22729,7737,371326094
168.88,208781716,22739,7739,371326094
169.90,208931447,22749,7740,371327148
170.91,209080363,22759,7742,371327148
171.94,209232620,22770,7745,371370265
172.98,209401537,22780,7754,371605867
174.02,209561422,22790,7761,371721101
175.03,209719525,22801,7768,372150368
176.07,209873435,22811,7769,372167916
177.08,210022846,22821,7773,372171488
178.12,210178346,22832,7775,372182395
179.13,210336438,22842,7778,372182395
180.16,210491550,22852,7780,372199851
181.17,210638299,22862,7780,372199851
182.17,210788358,22872,7782,372207126
183.23,210945556,22883,7788,372215395
184.26,211112138,22893,7794,372623131
185.32,211274325,22904,7805,372963299
186.33,211434018,22914,7813,373037089
187.38,211588615,22924,7816,373047068
188.41,211750810,22934,7820,373047068
189.47,211911447,22945,7825,373060283
190.49,212054821,22955,7825,373060283
191.52,212208756,22966,7827,373063244
192.55,212360637,22976,7827,373063244
193.58,212520375,22986,7830,373081997
194.61,212681040,22996,7839,373581980
195.62,212826510,23006,7841,373619865
196.63,212989084,23017,7852,373706556
197.64,213153454,23027,7861,373899017
198.65,213306461,23037,7867,373982760
199.65,213456414,23047,7870,373985592
200.65,213609316,23057,7871,373988160
201.66,213755854,23067,7871,373988160
202.66,213906880,23077,7874,373990035
203.67,214068436,23087,7883,374449632
204.68,214225917,23097,7889,374484904
205.69,214368393,23107,7892,374540795
206.70,214525809,23117,7901,374622733
207.70,214676140,23127,7903,374625645
208.71,214837271,23137,7908,374694360
209.72,214995666,23148,7919,374952560
210.74,215151217,23158,7924,374980656
211.76,215303039,23168,7929,374991586
212.78,215466072,23178,7929,374991586
213.80,215614539,23188,7938,375355565
214.82,215768458,23199,7938,375355565
215.84,215929997,23209,7942,375398859
216.95,216093426,23220,7945,375401013
217.96,216245689,23230,7947,375404638
218.97,216396138,23240,7949,375405706
220.05,216563767,23251,7955,375441563
221.07,216726216,23261,7962,375592869
222.14,216885731,23272,7970,375765270
223.20,217056891,23282,7974,376068558
224.22,217211167,23292,7982,376248063
225.26,217370426,23303,7988,376269711
226.27,217521903,23313,7991,376292299
227.28,217675846,23323,7996,376321791
228.30,217827328,23333,7996,376321791
229.32,217980387,23343,7999,376353021
230.34,218131360,23354,8001,376359469
231.35,218277069,23364,8002,376363099
232.37,218438749,23374,8008,376392424
233.37,218605624,23384,8018,376956412
234.42,218759852,23395,8027,377113000
235.43,218899338,23405,8027,377113000
236.44,219047930,23415,8027,377113000
237.44,219201934,23425,8028,377113000
238.45,219363144,23435,8036,377133115
239.46,219516065,23445,8041,377133115
240.46,219670357,23455,8046,377146483
241.47,219818084,23465,8046,377146483
242.47,219981788,23475,8054,377514503
243.49,220137168,23485,8060,377540396
244.55,220301350,23496,8067,377563333
245.61,220474397,23506,8077,377798622
246.62,220628820,23517,8083,377867793
247.63,220771753,23527,8084,377867793
248.63,220929880,23537,8090,377926670
249.64,221086524,23547,8094,377950116
250.65,221248945,23557,8104,378064023
251.68,221401725,23567,8107,378071437
252.69,221566269,23577,8115,378514344
253.70,221712610,23587,8117,378536153
254.70,221864547,23597,8120,378536153
255.71,222001809,23607,8121,378538008
256.71,222159397,23617,8127,378566820
257.72,222319142,23627,8137,378812528
258.73,222471692,23638,8142,378877052
259.73,222626567,23648,8143,378877052
260.74,222783739,23658,8152,378928043
261.74,222944740,23668,8159,379360743
262.75,223092831,23678,8164,379427757
263.75,223246322,23688,8169,379467055
264.76,223398154,23698,8170,379471324
265.81,223560580,23708,8177,379538340
266.86,223715590,23719,8179,379540146
267.97,223878698,23730,8181,379550226
269.07,224054082,23741,8187,379612686
270.09,224218024,23751,8197,379887580
271.13,224381579,23762,8208,380431188
272.21,224535984,23772,8209,380435294
273.31,224708114,23783,8215,380467763
274.42,224878627,23794,8223,380499748
275.44,225039477,23805,8227,380524502
276.46,225193406,23815,8229,380539908
277.47,225348660,23825,8236,380558816
278.48,225496047,23835,8237,380558816
279.58,225663477,23846,8239,380576141
280.67,225829173,23857,8246,380882750
281.69,225998956,23867,8256,381102684
282.73,226158570,23878,8266,381411173
283.80,226324082,23888,8273,381431934
284.88,226483463,23899,8276,381439252
285.91,226636387,23909,8280,381458742
286.92,226787144,23920,8280,381458742
287.93,226951029,23930,8290,381563355
289.01,227114159,23940,8295,381591356
290.11,227288349,23951,8303,382052146
291.13,227437988,23962,8307,382064683
292.22,227601896,23973,8313,382140832
293.23,227766198,23983,8323,382218617
294.25,227931640,23993,8333,382480760
295.27,228076496,24003,8337,382528197
296.30,228227719,24013,8337,382528197
297.33,228383574,24024,8340,382528197
298.34,228537642,24034,8341,382535130
299.36,228705428,24044,8345,382735909
300.39,228855644,24054,8353,383015309
301.47,229018487,24065,8357,383024024
302.48,229160123,24075,8357,383024024
303.50,229325496,24085,8366,383188600
304.51,229479819,24095,8372,383263171
305.61,229655093,24106,8381,383562693
306.63,229825406,24117,8392,384065924
307.74,229997457,24128,8403,384342228
308.76,230159147,24138,8412,384641445
309.77,230307947,24148,8413,384641445
310.82,230462822,24158,8415,384644407
311.92,230627891,24169,8416,384644984
313.02,230802231,24181,8422,384711950
314.04,230967561,24191,8432,384875468
315.06,231066244,24200,8436,384938473
316.12,231069019,24203,8436,384938473
317.23,231070401,24205,8436,384938473
318.33,231072431,24207,8436,384938473
319.34,231073429,24209,8436,384938473
320.44,231075112,24212,8436,384938473
