t,usage_usec,nr_periods,nr_throttled,throttled_usec
155.02,285859469,29094,9255,406283950
156.02,286000497,29104,9255,406283950
157.03,286143764,29114,9256,406291212
158.04,286308070,29124,9261,406596358
159.04,286458294,29134,9270,406799131
160.05,286607491,29144,9271,406799131
161.05,286757504,29154,9275,406820924
162.06,286910535,29164,9279,406838744
163.07,287030524,29174,9279,406838744
164.07,287186457,29184,9285,406970534
165.08,287341193,29195,9289,406989473
166.08,287490936,29205,9292,407002652
167.09,287639138,29215,9293,407002652
168.10,287803321,29225,9302,407419236
169.10,287958479,29235,9307,407462215
170.11,288105753,29245,9309,407472295
171.11,288252875,29255,9310,407472295
172.12,288408747,29265,9318,407548973
173.13,288557793,29275,9319,407548973
174.13,288669668,29285,9320,407549717
175.14,288827530,29295,9321,407549717
176.15,288988984,29305,9331,407797776
177.15,289129412,29315,9332,407806016
178.16,289294449,29325,9339,408196645
179.17,289454559,29335,9347,408306643
180.17,289610490,29345,9354,408352202
181.18,289761872,29356,9354,408352202
182.18,289918889,29366,9359,408384801
183.19,290071043,29376,9363,408405817
184.20,290192012,29386,9363,408405817
185.20,290334700,29396,9364,408413926
186.22,290486225,29406,9364,408413926
187.23,290652603,29416,9369,408448231
188.23,290816289,29426,9379,408923945
189.24,290973415,29436,9389,409093741
190.24,291126624,29446,9396,409124356
191.25,291275046,29456,9398,409125460
192.25,291427511,29466,9401,409143830
193.26,291573403,29476,9401,409143830
194.26,291719989,29486,9404,409154551
195.27,291838423,29496,9405,409156436
196.28,291989706,29507,9409,409171802
197.28,292145144,29517,9411,409189128
198.29,292305750,29527,9415,409396774
199.29,292462717,29537,9425,409721309
200.30,292625559,29547,9435,409994147
201.30,292769123,29557,9440,410097473
202.31,292920236,29567,9441,410098034
203.32,293074697,29577,9446,410177212
204.32,293232908,29587,9452,410246603
205.33,293359173,29597,9455,410277285
206.33,293500906,29607,9457,410293601
207.34,293653752,29617,9461,410314807
208.36,293811081,29627,9467,410366964
209.36,293974340,29637,9476,410837210
210.36,294121497,29647,9481,410876631
211.37,294280120,29657,9487,410933573
212.38,294439404,29667,9497,411197886
213.38,294588232,29677,9500,411216352
214.38,294749668,29688,9507,411329148
215.39,294905281,29698,9513,411386596
216.40,295033910,29708,9515,411386596
217.40,295182449,29718,9516,411401146
218.41,295349352,29728,9522,411599862
219.42,295496264,29738,9529,411882074
220.43,295643099,29748,9529,411882074
221.44,295796972,29758,9529,411882074
222.44,295956318,29768,9535,411922683
223.45,296116565,29778,9543,412042114
224.45,296275962,29788,9553,412250694
