t,usage_usec,nr_periods,nr_throttled,throttled_usec
226.33,9790770,0,0,0
227.33,9791810,0,0,0
228.33,9792958,0,0,0
229.34,9797556,0,0,0
230.34,9798746,0,0,0
231.34,9799828,0,0,0
232.34,9801347,0,0,0
233.34,9802359,0,0,0
234.34,9806969,0,0,0
235.34,9807968,0,0,0
236.34,9809274,0,0,0
237.34,9810799,0,0,0
238.34,9811794,0,0,0
239.34,9812840,0,0,0
240.35,9817106,0,0,0
241.35,9818072,0,0,0
242.35,9819476,0,0,0
243.35,9820399,0,0,0
244.35,9821663,0,0,0
245.35,9826273,0,0,0
246.35,9827320,0,0,0
247.36,9828526,0,0,0
248.36,9830018,0,0,0
249.36,9831052,0,0,0
250.37,9832040,0,0,0
251.38,9836077,0,0,0
252.38,9837540,0,0,0
253.39,9838741,0,0,0
254.39,9839908,0,0,0
255.40,9842668,0,0,0
256.40,9847374,0,0,0
257.40,9848475,0,0,0
258.41,9849748,0,0,0
259.41,9851125,0,0,0
260.42,9852381,0,0,0
261.44,9853433,0,0,0
262.47,9862127,0,0,0
263.48,9863098,0,0,0
264.49,9864362,0,0,0
265.49,9865409,0,0,0
266.49,9866357,0,0,0
267.49,9870800,0,0,0
268.49,9871985,0,0,0
269.50,9873213,0,0,0
270.50,9874665,0,0,0
271.50,9875685,0,0,0
272.50,9877128,0,0,0
273.51,9881633,0,0,0
274.51,9882789,0,0,0
275.51,9883954,0,0,0
276.51,9885047,0,0,0
277.51,9886017,0,0,0
278.51,9890170,0,0,0
279.52,9891226,0,0,0
280.52,9892530,0,0,0
281.52,9893900,0,0,0
282.52,9895283,0,0,0
283.53,9896278,0,0,0
284.56,9900700,0,0,0
285.58,9901756,0,0,0
286.59,9902744,0,0,0
287.59,9903774,0,0,0
288.59,9904894,0,0,0
289.60,9909280,0,0,0
290.60,9910284,0,0,0
291.60,9911418,0,0,0
292.60,9913397,0,0,0
293.60,9914342,0,0,0
294.60,9915512,0,0,0
295.61,9919581,0,0,0
296.62,9920739,0,0,0
297.62,9921778,0,0,0
298.62,9922739,0,0,0
299.62,9923800,0,0,0
300.63,9928368,0,0,0
301.63,9929359,0,0,0
302.63,9931111,0,0,0
303.63,9932505,0,0,0
304.65,9933694,0,0,0
305.65,9934707,0,0,0
306.66,9938886,0,0,0
307.67,9939866,0,0,0
308.67,9941037,0,0,0
309.67,9942095,0,0,0
310.67,9943075,0,0,0
311.67,9947308,0,0,0
312.69,9948739,0,0,0
313.70,9949915,0,0,0
314.72,9953343,0,0,0
315.72,9954470,0,0,0
316.72,9962727,0,0,0
317.72,9964063,0,0,0
318.72,9965099,0,0,0
319.72,9965915,0,0,0
320.72,9967078,0,0,0
321.72,9968530,0,0,0
322.73,9972808,0,0,0
323.74,9973830,0,0,0
324.75,9975188,0,0,0
325.75,9976644,0,0,0
326.76,9977667,0,0,0
327.76,9981695,0,0,0
328.76,9983082,0,0,0
329.76,9984029,0,0,0
330.76,9985053,0,0,0
331.77,9986388,0,0,0
332.77,9987581,0,0,0
333.77,9992470,0,0,0
334.77,9993720,0,0,0
335.84,9995712,0,0,0
336.84,9997003,0,0,0
337.85,9998185,0,0,0
338.85,10002642,0,0,0
