t,usage_usec,nr_periods,nr_throttled,throttled_usec
154.79,101698123,22776,3129,89876121
155.79,101744017,22786,3129,89876121
156.80,101798094,22796,3129,89876121
157.80,101840836,22806,3129,89876121
158.80,101885911,22816,3129,89876121
159.80,101929909,22826,3129,89876121
160.81,101971669,22836,3129,89876121
161.81,102000631,22846,3129,89876121
162.81,102044126,22856,3129,89876121
163.81,102088380,22866,3129,89876121
164.89,102133643,22877,3129,89876121
165.99,102182575,22888,3129,89876121
167.05,102226245,22899,3129,89876121
168.15,102282433,22910,3129,89876121
169.21,102336335,22920,3129,89876121
170.24,102377626,22931,3129,89876121
171.33,102419188,22941,3129,89876121
172.42,102458309,22952,3129,89876121
173.52,102501181,22963,3129,89876121
174.53,102545400,22974,3129,89876121
175.55,102587008,22984,3129,89876121
176.57,102632159,22994,3129,89876121
177.67,102678202,23005,3129,89876121
178.69,102722596,23015,3129,89876121
179.78,102769959,23026,3129,89876121
180.79,102822080,23036,3129,89876121
181.89,102869987,23047,3129,89876121
182.89,102908399,23057,3129,89876121
183.89,102941784,23067,3129,89876121
184.89,102984565,23077,3129,89876121
185.89,103028464,23087,3129,89876121
186.90,103071775,23097,3129,89876121
187.90,103115591,23107,3129,89876121
188.90,103159904,23117,3129,89876121
189.90,103201078,23127,3129,89876121
190.91,103249215,23137,3129,89876121
191.91,103291148,23147,3129,89876121
192.91,103338332,23157,3129,89876121
193.91,103380251,23167,3129,89876121
194.91,103414274,23177,3129,89876121
195.91,103456020,23187,3129,89876121
196.92,103499644,23197,3129,89876121
197.92,103542118,23207,3129,89876121
198.92,103585832,23217,3129,89876121
199.92,103627259,23227,3129,89876121
200.92,103669857,23237,3129,89876121
201.92,103710694,23247,3129,89876121
202.92,103753043,23257,3129,89876121
203.93,103796666,23267,3129,89876121
204.93,103841896,23278,3129,89876121
205.93,103880288,23288,3129,89876121
206.93,103925627,23298,3129,89876121
207.93,103966893,23308,3129,89876121
208.94,104010363,23318,3129,89876121
209.94,104054450,23328,3129,89876121
210.94,104095719,23338,3129,89876121
211.94,104142514,23348,3129,89876121
212.94,104184022,23358,3129,89876121
213.94,104226672,23368,3129,89876121
214.94,104265966,23378,3129,89876121
215.96,104306309,23388,3129,89876121
216.96,104350010,23398,3129,89876121
217.97,104394477,23408,3129,89876121
218.97,104436810,23418,3129,89876121
219.97,104482187,23428,3129,89876121
221.00,104527795,23438,3129,89876121
222.00,104573611,23448,3129,89876121
223.00,104618604,23458,3129,89876121
224.00,104659581,23468,3129,89876121
225.00,104702334,23478,3129,89876121
226.01,104744859,23488,3129,89876121
227.02,104786828,23498,3129,89876121
228.02,104821759,23508,3129,89876121
229.02,104872182,23518,3129,89876121
230.02,104917275,23528,3129,89876121
231.02,104958306,23538,3129,89876121
232.03,105002352,23548,3129,89876121
233.03,105045973,23558,3129,89876121
234.03,105087613,23568,3129,89876121
235.03,105127149,23579,3129,89876121
236.03,105171457,23589,3129,89876121
237.03,105213161,23599,3129,89876121
238.04,105250948,23609,3129,89876121
239.04,105286604,23619,3129,89876121
240.05,105328592,23629,3129,89876121
241.05,105377359,23639,3129,89876121
242.05,105422119,23649,3129,89876121
243.06,105466946,23659,3129,89876121
244.06,105509040,23669,3129,89876121
245.06,105551910,23679,3129,89876121
246.06,105593366,23689,3129,89876121
247.06,105636138,23699,3129,89876121
248.06,105680287,23709,3129,89876121
249.06,105717009,23719,3129,89876121
250.07,105754450,23729,3129,89876121
251.07,105798271,23739,3129,89876121
252.07,105840952,23749,3129,89876121
253.07,105891344,23759,3129,89876121
254.07,105940670,23769,3129,89876121
255.07,105983480,23779,3129,89876121
256.08,106031611,23789,3129,89876121
