t,usage_usec,nr_periods,nr_throttled,throttled_usec
276.14,9141391,0,0,0
277.14,9142282,0,0,0
278.14,9143387,0,0,0
279.15,9144380,0,0,0
280.15,9145620,0,0,0
281.15,9158261,0,0,0
282.18,9160825,0,0,0
283.18,9162651,0,0,0
284.19,9163647,0,0,0
285.19,9164697,0,0,0
286.19,9166089,0,0,0
287.19,9172939,0,0,0
288.19,9174086,0,0,0
289.19,9175023,0,0,0
290.20,9176254,0,0,0
291.20,9177430,0,0,0
292.20,9183968,0,0,0
293.22,9186394,0,0,0
294.22,9188201,0,0,0
295.22,9189253,0,0,0
296.23,9190900,0,0,0
297.23,9191931,0,0,0
298.23,9198719,0,0,0
299.23,9199693,0,0,0
300.23,9200879,0,0,0
301.23,9201868,0,0,0
302.23,9202758,0,0,0
303.24,9210527,0,0,0
304.28,9213032,0,0,0
305.28,9215003,0,0,0
306.34,9216533,0,0,0
307.34,9217694,0,0,0
308.34,9218773,0,0,0
309.34,9231629,0,0,0
310.34,9235256,0,0,0
311.34,9236478,0,0,0
312.35,9237459,0,0,0
313.35,9238423,0,0,0
314.36,9245369,0,0,0
315.36,9247570,0,0,0
316.36,9249963,0,0,0
317.36,9250971,0,0,0
318.36,9251949,0,0,0
319.36,9253134,0,0,0
320.36,9259704,0,0,0
321.37,9260719,0,0,0
322.37,9261731,0,0,0
323.37,9262787,0,0,0
324.37,9263733,0,0,0
325.37,9270392,0,0,0
326.38,9273145,0,0,0
327.38,9275088,0,0,0
328.38,9276063,0,0,0
329.38,9277210,0,0,0
330.38,9278399,0,0,0
331.40,9284171,0,0,0
332.40,9285113,0,0,0
333.40,9286042,0,0,0
334.40,9287028,0,0,0
335.40,9288148,0,0,0
336.41,9292853,0,0,0
337.49,9294022,0,0,0
338.51,9295510,0,0,0
339.56,9296720,0,0,0
340.62,9297752,0,0,0
341.72,9305914,0,0,0
342.75,9307010,0,0,0
343.75,9308097,0,0,0
